"id","eventtime","t","z","y_base","eta_m","y_jump_m","y_smooth_m","x_jump_m","eta_r","y_r","x_r"
1,32,17,0,1.26057255268097,0.180000007152557,43.4405708312988,43.4405708312988,0.480934172868729,1,3.76057243347168,1.10608291625977
1,32,18,0,0.498313456773758,0.180000007152557,42.6783142089844,42.6783142089844,0.564375877380371,1,2.99831342697144,0.791510581970215
1,32,19,0,-0.0356594249606133,0.180000007152557,42.1443405151367,42.1443405151367,-0.167055562138557,1,2.4643406867981,0.558530449867249
1,32,20,0,-1.11713528633118,0.180000007152557,41.0628662109375,41.0628662109375,0.364614993333817,1,1.38286471366882,0.90453976392746
1,32,21,0,-2.44536399841309,0.180000007152557,39.7346343994141,39.7346343994141,0.613022446632385,1,0.0546360015869141,0.484713196754456
1,32,22,0,1.06793642044067,0.180000007152557,43.2479362487793,43.2479362487793,0.0946683809161186,1,3.56793642044067,1.73725116252899
1,32,23,0,0.119004063308239,0.180000007152557,42.2990036010742,42.2990036010742,-0.433147996664047,1,2.61900401115417,1.45966947078705
1,32,24,0,1.17264866828918,0.180000007152557,43.3526496887207,43.3526496887207,1.25784134864807,1,3.67264866828918,1.38378691673279
1,32,25,0,1.36482346057892,0.180000007152557,43.5448226928711,43.5448226928711,-0.438622385263443,1,3.86482334136963,0.698815286159515
1,32,26,0,0.212726816534996,0.180000007152557,42.3927268981934,42.3927268981934,0.517729640007019,1,2.71272683143616,1.37647080421448
1,32,27,0,-0.415830790996552,0.180000007152557,41.7641677856445,41.7641677856445,0.205550611019135,1,2.0841691493988,0.736423909664154
1,32,28,0,-1.6661388874054,0.143999993801117,40.4778594970703,40.4778594970703,0.736020267009735,0.800000011920929,0.633861124515533,0.147442147135735
1,32,29,0,0.613171458244324,0.108000002801418,42.7211723327637,42.7211723327637,-0.251658022403717,0.600000023841858,2.71317148208618,1.1529461145401
1,32,30,0,1.1583057641983,0.0719999969005585,43.2303047180176,43.2303047180176,1.08679580688477,0.400000005960464,3.05830574035645,1.1630619764328
1,32,31,0,0.108575396239758,0.0359999984502792,42.1445770263672,42.1445770263672,0.721935153007507,0.200000002980232,1.80857539176941,-0.668961882591248
1,32,32,1,-0.616413354873657,-0.200000002980232,42.1835861206055,41.1835861206055,0.145306006073952,0.200000002980232,2.08358669281006,-0.220283105969429
1,32,33,1,-0.932286381721497,-0.400000005960464,41.6677131652832,40.6677131652832,-0.583435773849487,0.400000005960464,1.96771359443665,1.21305239200592
1,32,34,1,-0.318420261144638,-0.600000023841858,42.0815811157227,41.0815811157227,-1.4114944934845,0.600000023841858,2.7815797328949,0.0750110074877739
1,32,35,1,-0.556872606277466,-0.800000011920929,41.6431274414062,40.6431274414062,0.0600296780467033,0.800000011920929,2.74312734603882,1.18434822559357
1,32,36,1,0.366538852453232,-1,42.3665390014648,41.3665390014648,-1.20492148399353,1,3.86653876304626,1.07207143306732
1,32,37,1,0.751094460487366,-1,42.7510948181152,41.7510948181152,-0.468884080648422,1.20000004768372,4.45109462738037,0.731766104698181
1,32,38,1,1.372483253479,-1,43.3724822998047,42.3724822998047,-1.3530158996582,1,4.872483253479,0.419652998447418
1,32,39,1,-0.826651692390442,-1,41.1733474731445,40.1733474731445,-0.345777481794357,1,2.67334842681885,0.889765024185181
1,32,40,1,0.368594765663147,-1,42.368595123291,41.368595123291,-1.83271920681,1,3.86859464645386,0.872196733951569
2,4,1,0,-0.0856090039014816,0.108000002801418,42.0223922729492,42.0223922729492,-0.0102958343923092,0.600000023841858,2.01439094543457,0.0274420734494925
2,4,2,0,0.759090423583984,0.0719999969005585,42.8310890197754,42.8310890197754,0.171337276697159,0.400000005960464,2.65909051895142,-0.0672856718301773
2,4,3,0,0.790651977062225,0.0359999984502792,42.8266525268555,42.8266525268555,-0.1978510171175,0.200000002980232,2.49065208435059,0.0242453869432211
2,4,4,1,-0.207112923264503,-0.200000002980232,42.592887878418,41.592887878418,-0.588783383369446,0.200000002980232,2.49288702011108,-0.168687239289284
2,4,5,1,0.755699515342712,-0.400000005960464,43.3556976318359,42.3556976318359,-0.372238546609879,0.400000005960464,3.65569949150085,-0.322600662708282
2,4,6,1,0.343551963567734,-0.600000023841858,42.7435531616211,41.7435531616211,0.355894029140472,0.600000023841858,3.44355201721191,0.381561279296875
2,4,7,1,0.62405389547348,-0.800000011920929,42.8240547180176,41.8240547180176,-2.04709792137146,0.800000011920929,3.92405390739441,0.824105203151703
2,4,8,1,0.349528044462204,-1,42.3495292663574,41.3495292663574,-0.375765830278397,1,3.84952807426453,1.45703721046448
2,4,9,1,0.148410841822624,-1,42.1484107971191,41.1484107971191,-1.97645139694214,1.20000004768372,3.84841084480286,1.08161759376526
2,4,10,1,-0.206116765737534,-1,41.7938842773438,40.7938842773438,-1.1644401550293,1,3.29388332366943,1.11574065685272
2,4,11,1,0.062964454293251,-1,42.0629653930664,41.0629653930664,-0.606161534786224,1,3.56296443939209,1.87802517414093
2,4,12,1,0.839333355426788,-1,42.8393325805664,41.8393325805664,-1.44495296478271,1,4.33933353424072,1.33282470703125
2,4,13,1,0.148672044277191,-1,42.1486701965332,41.1486701965332,-1.7771692276001,1,3.64867210388184,1.37138247489929
2,4,14,1,2.10916090011597,-1,44.1091613769531,43.1091613769531,-1.52254629135132,1,5.60916090011597,1.52032947540283
2,4,15,1,-0.0731216073036194,-1,41.9268798828125,40.9268798828125,-1.7116140127182,1,3.42687845230103,1.27106237411499
2,4,16,1,0.340690225362778,-1,42.340690612793,41.340690612793,-1.37594926357269,1,3.84069013595581,1.76116418838501
2,4,17,1,0.93800413608551,-1,42.9380035400391,41.9380035400391,-1.74309802055359,1,4.43800401687622,1.28883409500122
2,4,18,1,0.643320083618164,-1,42.6433181762695,41.6433181762695,-0.902047336101532,1,4.14332008361816,0.300306677818298
2,4,19,1,-1.03524315357208,-1,40.9647560119629,39.9647560119629,-0.552327334880829,1,2.46475696563721,1.07538604736328
2,4,20,1,0.113936886191368,-1,42.1139373779297,41.1139373779297,-1.8868715763092,1,3.61393690109253,1.02670502662659
2,4,21,1,-0.300769150257111,-1,41.6992301940918,40.6992301940918,-1.15940272808075,1,3.19923090934753,1.60520255565643
2,4,22,1,0.367568731307983,-1,42.3675689697266,41.3675689697266,-1.2859183549881,1,3.86756873130798,-0.157835707068443
2,4,23,1,0.359093338251114,-1,42.3590927124023,41.3590927124023,-1.90527856349945,1,3.85909342765808,0.509484589099884
2,4,24,1,-0.131101384758949,-1,41.8689002990723,40.8689002990723,-0.281976729631424,1,3.36889863014221,1.05305218696594
2,4,25,1,0.45075711607933,-1,42.450756072998,41.450756072998,-0.696109771728516,1,3.95075702667236,1.16369640827179
2,4,26,1,0.845216751098633,-1,42.84521484375,41.84521484375,-1.46954584121704,1,4.34521675109863,1.39535975456238
2,4,27,1,0.779313564300537,-1,42.7793121337891,41.7793121337891,-0.432252168655396,1,4.27931356430054,1.20323765277863
2,4,28,1,-0.231826841831207,-1,41.7681732177734,40.7681732177734,-0.399063020944595,1,3.26817321777344,1.38769745826721
2,4,29,1,0.300009608268738,-1,42.3000106811523,41.3000106811523,-0.708393156528473,1,3.80000972747803,1.2463173866272
2,4,30,1,-1.02446496486664,-1,40.9755363464355,39.9755363464355,-1.44859421253204,1,2.47553491592407,1.64258682727814
2,4,31,1,0.419446527957916,-1,42.4194450378418,41.4194450378418,-1.81905591487885,1,3.91944646835327,-0.0364436134696007
2,4,32,1,-0.706051230430603,-1,41.2939491271973,40.2939491271973,-1.54816675186157,1,2.79394865036011,0.591434240341187
2,4,33,1,0.0314848907291889,-1,42.0314865112305,41.0314865112305,0.408356010913849,1,3.53148484230042,1.09973883628845
2,4,34,1,-0.264207929372787,-1,41.7357902526855,40.7357902526855,-1.47373676300049,1,3.23579216003418,1.87212467193604
2,4,35,1,-0.0384882166981697,-1,41.9615135192871,40.9615135192871,-1.23658692836761,1,3.46151185035706,0.902293860912323
2,4,36,1,-1.80297136306763,-1,40.1970291137695,39.1970291137695,-1.8745630979538,1,1.69702863693237,1.70746278762817
2,4,37,1,-0.913452982902527,-1,41.0865478515625,40.0865478515625,-0.518053650856018,1,2.58654689788818,0.829962491989136
2,4,38,1,-1.29363322257996,-1,40.7063674926758,39.7063674926758,-1.33477425575256,1,2.20636677742004,1.73182189464569
2,4,39,1,-0.376181483268738,-1,41.6238174438477,40.6238174438477,-0.720701158046722,1,3.12381839752197,0.877551257610321
2,4,40,1,0.0611180178821087,-1,42.0611190795898,41.0611190795898,-1.26767575740814,1,3.56111812591553,1.12103974819183
3,20,1,0,0.400823622941971,0.180000007152557,42.5808219909668,42.5808219909668,0.579138517379761,1,2.90082359313965,1.34954512119293
3,20,2,0,0.766984164714813,0.180000007152557,42.9469833374023,42.9469833374023,0.0659636408090591,1,3.26698422431946,1.02216327190399
3,20,3,0,0.389789879322052,0.180000007152557,42.5697898864746,42.5697898864746,0.069196417927742,1,2.88978981971741,1.39863443374634
3,20,4,0,-0.882988810539246,0.180000007152557,41.2970123291016,41.2970123291016,-0.360019207000732,1,1.61701118946075,1.03919506072998
3,20,5,0,-1.36040234565735,0.180000007152557,40.8195991516113,40.8195991516113,0.443629592657089,1,1.13959765434265,2.25453233718872
3,20,6,0,-1.24991953372955,0.180000007152557,40.9300804138184,40.9300804138184,-0.00279046082869172,1,1.25008046627045,0.476511567831039
3,20,7,0,0.239063560962677,0.180000007152557,42.4190635681152,42.4190635681152,-0.672857642173767,1,2.73906350135803,0.52607136964798
3,20,8,0,0.0174728333950043,0.180000007152557,42.1974716186523,42.1974716186523,-0.449669748544693,1,2.51747274398804,1.4913637638092
3,20,9,0,0.402694910764694,0.180000007152557,42.5826950073242,42.5826950073242,-0.0218558758497238,1,2.90269494056702,1.23567402362823
3,20,10,0,0.568605482578278,0.180000007152557,42.7486038208008,42.7486038208008,1.18016743659973,1,3.06860542297363,1.19296288490295
3,20,11,0,1.44681262969971,0.180000007152557,43.6268119812012,43.6268119812012,0.64574521780014,1,3.94681262969971,0.747827649116516
3,20,12,0,-0.018438596278429,0.180000007152557,42.1615600585938,42.1615600585938,0.360722959041595,1,2.48156142234802,0.323836416006088
3,20,13,0,-0.799542665481567,0.180000007152557,41.3804588317871,41.3804588317871,0.0621321089565754,1,1.70045733451843,0.0780224055051804
3,20,14,0,0.0429851375520229,0.180000007152557,42.2229843139648,42.2229843139648,-0.13266758620739,1,2.54298520088196,0.753981530666351
3,20,15,0,0.632328569889069,0.180000007152557,42.812328338623,42.812328338623,-0.266278713941574,1,3.13232851028442,1.26076209545135
3,20,16,0,-0.291467428207397,0.143999993801117,41.8525314331055,41.8525314331055,0.353974282741547,0.800000011920929,2.00853252410889,1.72478079795837
3,20,17,0,0.433177620172501,0.108000002801418,42.5411758422852,42.5411758422852,1.0867280960083,0.600000023841858,2.53317761421204,0.504396319389343
3,20,18,0,0.321444362401962,0.0719999969005585,42.3934440612793,42.3934440612793,-0.707468569278717,0.400000005960464,2.22144436836243,0.731283187866211
3,20,19,0,0.561776757240295,0.0359999984502792,42.5977783203125,42.5977783203125,0.296232730150223,0.200000002980232,2.26177668571472,-0.487112581729889
3,20,20,1,0.288884431123734,-0.200000002980232,43.0888862609863,42.0888862609863,-0.0556518919765949,0.200000002980232,2.98888444900513,-0.287896066904068
3,20,21,1,0.262396156787872,-0.400000005960464,42.8623962402344,41.8623962402344,-0.0303031615912914,0.400000005960464,3.16239619255066,0.13100278377533
3,20,22,1,-0.101707056164742,-0.600000023841858,42.2982940673828,41.2982940673828,0.112406603991985,0.600000023841858,2.99829292297363,0.580753326416016
3,20,23,1,-1.19288563728333,-0.800000011920929,41.0071144104004,40.0071144104004,-0.334938138723373,0.800000011920929,2.10711431503296,0.133583828806877
3,20,24,1,0.572527527809143,-1,42.5725288391113,41.5725288391113,-0.555423319339752,1,4.07252740859985,1.04153943061829
3,20,25,1,0.666549861431122,-1,42.6665496826172,41.6665496826172,-1.3146311044693,1.20000004768372,4.36654996871948,1.71356475353241
3,20,26,1,-0.466979771852493,-1,41.5330200195312,40.5330200195312,-0.635572552680969,1,3.03302025794983,0.53207403421402
3,20,27,1,0.959364533424377,-1,42.9593658447266,41.9593658447266,-1.12570428848267,1,4.45936441421509,1.27598536014557
3,20,28,1,1.35900032520294,-1,43.359001159668,42.359001159668,-0.7858647108078,1,4.85900020599365,0.667335450649261
3,20,29,1,-1.51522433757782,-1,40.4847755432129,39.4847755432129,-0.827754557132721,1,1.98477566242218,1.22139251232147
3,20,30,1,0.113204188644886,-1,42.1132049560547,41.1132049560547,-2.10603308677673,1,3.61320424079895,1.19610178470612
3,20,31,1,0.104216516017914,-1,42.1042175292969,41.1042175292969,-1.56820440292358,1,3.60421657562256,2.11368989944458
3,20,32,1,-0.350740730762482,-1,41.6492576599121,40.6492576599121,-1.56251037120819,1,3.14925932884216,1.04695093631744
3,20,33,1,-0.188088953495026,-1,41.8119125366211,40.8119125366211,-0.155341550707817,1,3.31191110610962,0.995020270347595
3,20,34,1,-0.714977860450745,-1,41.2850227355957,40.2850227355957,-0.90324878692627,1,2.78502225875854,0.558553636074066
3,20,35,1,0.274357199668884,-1,42.274356842041,41.274356842041,-0.433297783136368,1,3.77435731887817,0.645063757896423
3,20,36,1,0.213306441903114,-1,42.213306427002,41.213306427002,-1.11942064762115,1,3.71330642700195,1.44445610046387
3,20,37,1,0.41682630777359,-1,42.4168281555176,41.4168281555176,-0.849862933158875,1,3.91682624816895,1.96374726295471
3,20,38,1,-0.652491986751556,-1,41.3475074768066,40.3475074768066,-1.63482117652893,1,2.8475079536438,1.20701479911804
3,20,39,1,-0.188649460673332,-1,41.811351776123,40.811351776123,-1.06088078022003,1,3.31135058403015,1.48544955253601
3,20,40,1,1.5266946554184,-1,43.5266952514648,42.5266952514648,-0.102213472127914,1,5.02669477462769,1.86833727359772
4,31,1,0,0.755495667457581,0.180000007152557,42.9354972839355,42.9354972839355,-1.02011740207672,1,3.25549554824829,0.485997259616852
4,31,2,0,-0.465359091758728,0.180000007152557,41.7146415710449,41.7146415710449,0.411405026912689,1,2.03464078903198,0.419500470161438
4,31,3,0,0.559172093868256,0.180000007152557,42.7391738891602,42.7391738891602,-0.563856720924377,1,3.0591721534729,1.64955878257751
4,31,4,0,-0.268051356077194,0.180000007152557,41.9119491577148,41.9119491577148,0.434214502573013,1,2.23194861412048,1.29476141929626
4,31,5,0,0.517799377441406,0.180000007152557,42.6977996826172,42.6977996826172,-0.378087997436523,1,3.01779937744141,1.90900504589081
4,31,6,0,0.623591661453247,0.180000007152557,42.8035926818848,42.8035926818848,1.65080857276917,1,3.12359166145325,0.430965274572372
4,31,7,0,0.112068131566048,0.180000007152557,42.2920684814453,42.2920684814453,0.791578114032745,1,2.61206817626953,1.60481655597687
4,31,8,0,-0.463887900114059,0.180000007152557,41.7161102294922,41.7161102294922,0.42032578587532,1,2.03611207008362,1.5060111284256
4,31,9,0,0.135283902287483,0.180000007152557,42.3152847290039,42.3152847290039,0.275635749101639,1,2.63528394699097,0.31848731637001
4,31,10,0,-0.962608337402344,0.180000007152557,41.2173919677734,41.2173919677734,0.192636102437973,1,1.53739166259766,2.31035423278809
4,31,11,0,-0.52690190076828,0.180000007152557,41.6530990600586,41.6530990600586,0.541695475578308,1,1.97309803962708,0.294948697090149
4,31,12,0,-0.396742761135101,0.180000007152557,41.7832565307617,41.7832565307617,0.120250396430492,1,2.10325717926025,1.33769607543945
4,31,13,0,-0.0590495094656944,0.180000007152557,42.1209487915039,42.1209487915039,-0.349031627178192,1,2.44095039367676,0.740712344646454
4,31,14,0,0.050167441368103,0.180000007152557,42.230167388916,42.230167388916,-0.53181779384613,1,2.55016756057739,0.734072029590607
4,31,15,0,1.53099238872528,0.180000007152557,43.7109909057617,43.7109909057617,-0.0333996191620827,1,4.03099250793457,-0.0343939363956451
4,31,16,0,-0.181094363331795,0.180000007152557,41.9989051818848,41.9989051818848,0.398074924945831,1,2.31890559196472,0.870252072811127
4,31,17,0,0.0115599064156413,0.180000007152557,42.1915588378906,42.1915588378906,0.498277962207794,1,2.51155996322632,0.742900729179382
4,31,18,0,0.242603585124016,0.180000007152557,42.4226036071777,42.4226036071777,0.13248048722744,1,2.74260354042053,0.984048068523407
4,31,19,0,0.822379171848297,0.180000007152557,43.0023803710938,43.0023803710938,0.21028245985508,1,3.32237911224365,0.632859945297241
4,31,20,0,0.0687186494469643,0.180000007152557,42.2487182617188,42.2487182617188,0.41442346572876,1,2.56871867179871,2.0924060344696
4,31,21,0,-0.145589098334312,0.180000007152557,42.0344123840332,42.0344123840332,-0.327546089887619,1,2.35441088676453,1.18305993080139
4,31,22,0,-1.84397339820862,0.180000007152557,40.3360252380371,40.3360252380371,0.670751512050629,1,0.656026601791382,1.52694690227509
4,31,23,0,0.965507388114929,0.180000007152557,43.1455078125,43.1455078125,-0.0811814293265343,1,3.46550750732422,0.420313388109207
4,31,24,0,0.821864485740662,0.180000007152557,43.0018653869629,43.0018653869629,0.624397218227386,1,3.32186460494995,1.13539302349091
4,31,25,0,0.299605071544647,0.180000007152557,42.479606628418,42.479606628418,0.513802707195282,1,2.79960513114929,0.945695579051971
4,31,26,0,0.991957485675812,0.180000007152557,43.1719589233398,43.1719589233398,-0.28251776099205,1,3.49195742607117,1.65436410903931
4,31,27,0,-1.51035308837891,0.143999993801117,40.6336479187012,40.6336479187012,1.88419210910797,0.800000011920929,0.789646923542023,0.509929835796356
4,31,28,0,-0.463290095329285,0.108000002801418,41.6447105407715,41.6447105407715,-0.15489450097084,0.600000023841858,1.63670992851257,0.622720003128052
4,31,29,0,0.851774752140045,0.0719999969005585,42.9237747192383,42.9237747192383,0.0370937511324883,0.400000005960464,2.75177478790283,-0.238514244556427
4,31,30,0,-0.242917835712433,0.0359999984502792,41.793083190918,41.793083190918,-1.22275769710541,0.200000002980232,1.45708215236664,-0.0850373432040215
4,31,31,1,-0.167912989854813,-0.200000002980232,42.6320877075195,41.6320877075195,0.295338749885559,0.200000002980232,2.53208708763123,0.323265582323074
4,31,32,1,1.62797689437866,-0.400000005960464,44.2279777526855,43.2279777526855,0.0570720061659813,0.400000005960464,4.52797698974609,0.973491907119751
4,31,33,1,0.0195165257900953,-0.600000023841858,42.4195175170898,41.4195175170898,-1.29062342643738,0.600000023841858,3.11951661109924,0.584963440895081
4,31,34,1,0.798598766326904,-0.800000011920929,42.9986000061035,41.9986000061035,-0.994312465190887,0.800000011920929,4.09859895706177,0.845621526241302
4,31,35,1,0.352092891931534,-1,42.3520927429199,41.3520927429199,-1.12622916698456,1,3.8520929813385,0.689681708812714
4,31,36,1,-0.383336365222931,-1,41.6166648864746,40.6166648864746,-0.902240753173828,1.20000004768372,3.31666374206543,1.33818697929382
4,31,37,1,-0.0436996705830097,-1,41.956298828125,40.956298828125,-1.27038717269897,1,3.45630025863647,0.818256139755249
4,31,38,1,0.238141521811485,-1,42.2381401062012,41.2381401062012,-1.67231857776642,1,3.73814153671265,0.663823306560516
4,31,39,1,-0.386998295783997,-1,41.6130027770996,40.6130027770996,-0.772356271743774,1,3.11300182342529,0.221770152449608
4,31,40,1,1.09591472148895,-1,43.0959129333496,42.0959129333496,-1.15934526920319,1,4.59591484069824,0.434863209724426
5,32,1,0,0.773446202278137,0.180000007152557,42.9534454345703,42.9534454345703,-0.366932332515717,1,3.27344608306885,1.59264731407166
5,32,2,0,1.00096380710602,0.180000007152557,43.180965423584,43.180965423584,0.235043823719025,1,3.50096368789673,0.0328077115118504
5,32,3,0,0.327210426330566,0.180000007152557,42.507209777832,42.507209777832,1.10341584682465,1,2.82721042633057,2.59162044525146
5,32,4,0,-0.368118137121201,0.180000007152557,41.811882019043,41.811882019043,0.3867467045784,1,2.13188195228577,2.01666355133057
5,32,5,0,0.0681160762906075,0.180000007152557,42.2481155395508,42.2481155395508,0.0777452513575554,1,2.56811618804932,0.553987562656403
5,32,6,0,0.803185045719147,0.180000007152557,42.9831848144531,42.9831848144531,0.539487600326538,1,3.3031849861145,1.14258480072021
5,32,7,0,0.127512916922569,0.180000007152557,42.3075141906738,42.3075141906738,1.24533271789551,1,2.62751293182373,0.424521118402481
5,32,8,0,-0.359345972537994,0.180000007152557,41.8206558227539,41.8206558227539,1.08364236354828,1,2.14065408706665,2.0007815361023
5,32,9,0,-0.368687570095062,0.180000007152557,41.8113136291504,41.8113136291504,0.300664633512497,1,2.13131237030029,0.409646570682526
5,32,10,0,0.863370060920715,0.180000007152557,43.0433692932129,43.0433692932129,-0.488456815481186,1,3.36336994171143,0.370463281869888
5,32,11,0,-0.938668072223663,0.180000007152557,41.2413330078125,41.2413330078125,-0.989595234394073,1,1.56133198738098,0.929386496543884
5,32,12,0,-0.356568455696106,0.180000007152557,41.8234329223633,41.8234329223633,-0.169617712497711,1,2.14343166351318,0.0953087285161018
5,32,13,0,0.306453853845596,0.180000007152557,42.4864540100098,42.4864540100098,0.970067977905273,1,2.80645394325256,1.02623510360718
5,32,14,0,0.508261561393738,0.180000007152557,42.6882629394531,42.6882629394531,0.287805616855621,1,3.00826168060303,1.68680834770203
5,32,15,0,0.448728263378143,0.180000007152557,42.6287269592285,42.6287269592285,-0.456512480974197,1,2.94872832298279,1.48834598064423
5,32,16,0,0.126350849866867,0.180000007152557,42.3063507080078,42.3063507080078,0.716370224952698,1,2.62635087966919,0.352171838283539
5,32,17,0,-0.254172593355179,0.180000007152557,41.9258270263672,41.9258270263672,0.39815291762352,1,2.24582743644714,1.29445505142212
5,32,18,0,-0.226560443639755,0.180000007152557,41.9534378051758,41.9534378051758,0.129031419754028,1,2.27343964576721,1.42170751094818
5,32,19,0,0.432441383600235,0.180000007152557,42.6124420166016,42.6124420166016,-0.0977994278073311,1,2.9324414730072,1.03182065486908
5,32,20,0,-1.19430541992188,0.180000007152557,40.9856948852539,40.9856948852539,-0.178893178701401,1,1.30569458007812,1.74725079536438
5,32,21,0,1.2501186132431,0.180000007152557,43.430118560791,43.430118560791,-0.123778156936169,1,3.75011873245239,1.04875922203064
5,32,22,0,-0.963528633117676,0.180000007152557,41.2164726257324,41.2164726257324,0.984277784824371,1,1.53647136688232,0.656216323375702
5,32,23,0,-0.409514218568802,0.180000007152557,41.7704849243164,41.7704849243164,-0.368850022554398,1,2.09048581123352,1.60921609401703
5,32,24,0,-0.246758654713631,0.180000007152557,41.9332427978516,41.9332427978516,-0.513247549533844,1,2.25324130058289,0.670852065086365
5,32,25,0,0.160190925002098,0.180000007152557,42.3401908874512,42.3401908874512,0.505140483379364,1,2.66019082069397,0.71378892660141
5,32,26,0,-0.729283511638641,0.180000007152557,41.4507179260254,41.4507179260254,1.5061354637146,1,1.77071642875671,0.947256445884705
5,32,27,0,1.06321310997009,0.180000007152557,43.2432136535645,43.2432136535645,0.109759368002415,1,3.56321310997009,0.384724825620651
5,32,28,0,-0.107945278286934,0.143999993801117,42.0360565185547,42.0360565185547,-0.0445720180869102,0.800000011920929,2.19205474853516,1.27449631690979
5,32,29,0,-1.09387457370758,0.108000002801418,41.0141258239746,41.0141258239746,0.0796161666512489,0.600000023841858,1.00612545013428,0.258220344781876
5,32,30,0,0.149651005864143,0.0719999969005585,42.2216491699219,42.2216491699219,0.325564235448837,0.400000005960464,2.04965090751648,0.71962296962738
5,32,31,0,-1.73473691940308,0.0359999984502792,40.3012619018555,40.3012619018555,-0.620685398578644,0.200000002980232,-0.0347369164228439,0.323963820934296
5,32,32,1,-0.823727786540985,-0.200000002980232,41.9762725830078,40.9762725830078,-0.746972739696503,0.200000002980232,1.87627220153809,0.156719863414764
5,32,33,1,0.315246611833572,-0.400000005960464,42.9152450561523,41.9152450561523,-1.05892050266266,0.400000005960464,3.21524667739868,0.827300071716309
5,32,34,1,0.558553159236908,-0.600000023841858,42.958553314209,41.958553314209,-1.38904654979706,0.600000023841858,3.65855312347412,0.436368465423584
5,32,35,1,-0.260031372308731,-0.800000011920929,41.9399681091309,40.9399681091309,-1.12594318389893,0.800000011920929,3.03996872901917,0.579038023948669
5,32,36,1,0.108093075454235,-1,42.1080932617188,41.1080932617188,-0.975009739398956,1,3.60809302330017,0.614086151123047
5,32,37,1,-0.900909602642059,-1,41.0990905761719,40.0990905761719,-1.97424519062042,1.20000004768372,2.79909038543701,1.2888902425766
5,32,38,1,-0.0251729879528284,-1,41.9748268127441,40.9748268127441,-1.06429243087769,1,3.47482705116272,1.1584300994873
5,32,39,1,-1.75305867195129,-1,40.246940612793,39.246940612793,-1.35390782356262,1,1.74694132804871,1.16338419914246
5,32,40,1,-0.461539387702942,-1,41.538459777832,40.538459777832,-1.15332663059235,1,3.03846073150635,1.507120013237
6,6,1,0,0.4073366522789,0.180000007152557,42.5873374938965,42.5873374938965,-0.739802420139313,1,2.90733671188354,1.46869027614594
6,6,2,0,0.388423442840576,0.143999993801117,42.5324249267578,42.5324249267578,0.737333476543427,0.800000011920929,2.68842339515686,0.443138301372528
6,6,3,0,-0.87262088060379,0.108000002801418,41.2353782653809,41.2353782653809,0.170427799224854,0.600000023841858,1.22737908363342,0.43591982126236
6,6,4,0,-0.318619161844254,0.0719999969005585,41.7533798217773,41.7533798217773,0.293491363525391,0.400000005960464,1.58138084411621,0.157122775912285
6,6,5,0,-0.451804220676422,0.0359999984502792,41.5841941833496,41.5841941833496,-0.448739111423492,0.200000002980232,1.24819576740265,1.10642862319946
6,6,6,1,0.341673284769058,-0.200000002980232,43.141674041748,42.141674041748,-1.10900807380676,0.200000002980232,3.04167318344116,0.838804960250854
